,Quantity,Item_Name,Item_Price
1390,1,Carnitas Soft Tacos,$9.25 
1391,1,Barbacoa Soft Tacos,$9.25 
1392,1,6 Pack Soft Drink,$6.49 
1393,1,Carnitas Bowl,$11.75 
1394,1,Veggie Burrito,$8.49 
1395,1,Veggie Soft Tacos,$8.49 
1396,1,Canned Soda,$1.09 
1397,1,Chicken Bowl,$10.98 
1398,1,Chicken Burrito,$8.75 
1399,1,Canned Soft Drink,$1.25 
1400,1,Chips,$2.15 
1401,1,Chicken Bowl,$11.25 
1402,1,Bottled Water,$1.50 
1403,1,Chicken Burrito,$11.25 
1404,1,Veggie Bowl,$11.25 
1405,1,Chicken Bowl,$8.49 
1406,1,Chicken Burrito,$8.49 
1407,1,Chicken Bowl,$8.75 
1408,1,Bottled Water,$1.50 
1409,1,Canned Soft Drink,$1.25 
1410,1,Bottled Water,$1.50 
1411,1,Chicken Bowl,$8.75 
1412,2,Canned Soft Drink,$2.50 
1413,1,Chips,$2.15 
1414,1,Salad,$7.40 
1415,1,Salad,$7.40 
1416,1,Chips and Guacamole,$4.00 
1417,1,Barbacoa Bowl,$9.25 
1418,1,Barbacoa Salad Bowl,$9.39 
1419,1,Barbacoa Bowl,$9.25 
1420,1,Barbacoa Bowl,$9.25 
1421,1,Barbacoa Salad Bowl,$9.39 
1422,1,Chicken Salad Bowl,$11.25 
1423,2,Chips and Guacamole,$8.90 
1424,1,Chicken Burrito,$11.25 
1425,4,Bottled Water,$6.00 
1426,1,Chicken Soft Tacos,$11.25 
1427,1,Chicken Bowl,$11.25 
1428,1,Veggie Bowl,$11.25 
1429,2,Chicken Bowl,$22.50 
1430,1,Carnitas Bowl,$11.48 
1431,1,Canned Soda,$1.09 
1432,1,Chicken Bowl,$8.49 
1433,1,Veggie Bowl,$8.49 
1434,2,Chicken Burrito,$17.50 
1435,1,Chicken Burrito,$11.25 
1436,1,Bottled Water,$1.50 
1437,1,Carnitas Soft Tacos,$9.25 
1438,1,Chicken Soft Tacos,$8.75 
1439,1,Chips and Guacamole,$3.99 
1440,1,Veggie Burrito,$8.49 
1441,1,Veggie Bowl,$8.75 
1442,1,Chicken Bowl,$8.75 
1443,1,Chicken Burrito,$8.75 
1444,1,Chicken Burrito,$8.75 
1445,1,Chicken Burrito,$8.75 
1446,1,Steak Bowl,$11.75 
1447,1,Bottled Water,$1.50 
1448,1,Chicken Burrito,$11.25 
1449,1,Chicken Bowl,$11.25 
1450,1,Chips and Roasted Chili Corn Salsa,$2.95 
1451,1,Steak Crispy Tacos,$8.99 
1452,1,Chicken Burrito,$10.98 
1453,1,Steak Burrito,$9.25 
1454,1,Veggie Bowl,$8.75 
1455,1,Chips and Guacamole,$4.45 
1456,1,Chicken Bowl,$8.49 
1457,1,Canned Soda,$1.09 
1458,1,Chips and Roasted Chili Corn Salsa,$2.39 
1459,1,Veggie Burrito,$8.75 
1460,1,Chicken Salad Bowl,$8.75 
1461,1,Steak Bowl,$11.48 
1462,1,Carnitas Burrito,$8.99 
1463,1,Chicken Burrito,$8.49 
1464,1,Chicken Burrito,$8.49 
1465,1,Chips and Fresh Tomato Salsa,$2.39 
1466,1,Chicken Burrito,$10.98 
1467,1,Chicken Soft Tacos,$8.49 
1468,1,Chips and Guacamole,$3.99 
1469,1,Steak Burrito,$11.75 
1470,1,Chips and Guacamole,$4.45 
1471,1,Chicken Salad Bowl,$8.75 
1472,1,Chips,$2.15 
1473,1,Canned Soft Drink,$1.25 
1474,1,Chicken Bowl,$10.98 
1475,1,Steak Bowl,$8.99 
1476,1,Chicken Soft Tacos,$11.25 
1477,1,Bottled Water,$1.50 
1478,1,Chicken Bowl,$8.75 
1479,1,Chips,$2.15 
1480,1,Canned Soft Drink,$1.25 
1481,1,Chicken Burrito,$8.75 
1482,1,Steak Bowl,$9.25 
1483,1,Chicken Salad Bowl,$8.75 
1484,1,Chicken Bowl,$11.25 
1485,1,Bottled Water,$1.50 
1486,1,Chicken Burrito,$8.75 
1487,1,Canned Soft Drink,$1.25 
1488,1,Chips and Guacamole,$4.45 
1489,1,Chicken Soft Tacos,$10.98 
1490,1,Chicken Bowl,$8.75 
1491,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1492,1,Canned Soft Drink,$1.25 
1493,1,Chicken Burrito,$8.75 
1494,1,Chips and Fresh Tomato Salsa,$2.95 
1495,1,Canned Soft Drink,$1.25 
1496,1,Chicken Soft Tacos,$8.49 
1497,1,Veggie Burrito,$8.49 
1498,1,Chips and Fresh Tomato Salsa,$2.39 
1499,1,Chicken Bowl,$11.25 
1500,1,Canned Soft Drink,$1.25 
1501,1,Chicken Burrito,$8.75 
1502,1,Chicken Burrito,$8.75 
1503,1,Steak Bowl,$9.25 
1504,1,Chicken Bowl,$8.75 
1505,1,Steak Salad Bowl,$11.89 
1506,1,Canned Soft Drink,$1.25 
1507,1,Chicken Bowl,$8.75 
1508,1,Chips,$2.15 
1509,1,Canned Soft Drink,$1.25 
1510,1,Steak Burrito,$8.99 
1511,1,Canned Soda,$1.09 
1512,1,Chicken Bowl,$8.75 
1513,1,Chips and Guacamole,$4.45 
1514,3,Chicken Bowl,$26.25 
1515,1,Chicken Bowl,$8.75 
1516,1,Chips and Guacamole,$4.45 
1517,1,Steak Burrito,$11.75 
1518,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1519,1,Chicken Bowl,$8.75 
1520,1,Chicken Burrito,$8.75 
1521,1,Steak Burrito,$11.75 
1522,1,Chicken Burrito,$8.75 
1523,1,Chicken Bowl,$11.25 
1524,1,Chicken Salad Bowl,$11.25 
1525,1,Chicken Bowl,$11.25 
1526,1,Chips and Guacamole,$4.45 
1527,1,Canned Soft Drink,$1.25 
1528,1,Chicken Bowl,$8.49 
1529,1,Chicken Bowl,$8.49 
1530,1,Chicken Bowl,$8.49 
1531,1,Barbacoa Burrito,$8.99 
1532,1,Barbacoa Burrito,$8.99 
1533,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
1534,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
1535,1,Chips and Guacamole,$3.99 
1536,1,Chicken Bowl,$8.75 
1537,1,Chips and Guacamole,$4.45 
1538,1,Chips,$2.15 
1539,1,Steak Bowl,$9.25 
1540,1,Canned Soft Drink,$1.25 
1541,1,Chicken Burrito,$11.25 
1542,1,Steak Soft Tacos,$11.75 
1543,1,Chicken Bowl,$8.75 
1544,1,Chips and Guacamole,$4.45 
1545,1,Chicken Bowl,$11.25 
1546,1,Chips,$2.15 
1547,1,Chicken Salad Bowl,$8.75 
1548,1,Chips and Guacamole,$4.45 
1549,1,Chicken Burrito,$8.75 
1550,1,Chicken Burrito,$8.75 
1551,1,Canned Soft Drink,$1.25 
1552,1,Chicken Bowl,$11.25 
1553,1,Chips,$2.15 
1554,1,Chicken Bowl,$8.75 
1555,2,Chips and Roasted Chili Corn Salsa,$5.90 
1556,1,Steak Bowl,$11.75 
1557,1,Canned Soft Drink,$1.25 
1558,1,Steak Burrito,$9.25 
1559,3,Canned Soft Drink,$3.75 
1560,1,Chicken Soft Tacos,$8.75 
1561,1,Canned Soft Drink,$1.25 
1562,1,Chips and Guacamole,$4.45 
1563,1,Steak Bowl,$11.75 
1564,1,Chips and Guacamole,$4.45 
1565,1,Chicken Burrito,$8.75 
1566,2,Steak Bowl,$23.50 
1567,1,Chicken Burrito,$8.75 
1568,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1569,1,Chicken Burrito,$8.75 
1570,1,Chicken Bowl,$8.75 
1571,1,Steak Salad Bowl,$11.89 
1572,1,Chips and Guacamole,$4.45 
1573,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1574,1,Canned Soft Drink,$1.25 
1575,1,Chicken Bowl,$8.75 
1576,1,Chips and Guacamole,$4.45 
1577,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1578,1,Canned Soft Drink,$1.25 
1579,1,Chicken Bowl,$8.75 
1580,1,Chips,$2.15 
1581,1,Canned Soft Drink,$1.25 
1582,1,Steak Burrito,$11.75 
1583,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1584,1,Barbacoa Burrito,$8.99 
1585,1,Nantucket Nectar,$3.39 
1586,1,Steak Burrito,$9.25 
1587,1,Carnitas Soft Tacos,$9.25 
1588,2,Chicken Bowl,$17.50 
1589,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1590,1,Steak Salad Bowl,$11.89 
1591,1,Bottled Water,$1.50 
1592,1,Chicken Bowl,$11.25 
1593,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1594,1,Carnitas Bowl,$9.25 
1595,1,Chicken Burrito,$11.25 
1596,1,Chicken Bowl,$11.25 
1597,1,Chips and Roasted Chili Corn Salsa,$2.95 
1598,1,Chicken Bowl,$8.75 
1599,1,Barbacoa Burrito,$9.25 
1600,2,Chips,$4.30 
1601,1,Chicken Salad Bowl,$8.75 
1602,1,Chicken Bowl,$8.75 
1603,1,Chicken Bowl,$11.25 
1604,1,Chicken Bowl,$8.75 
1605,2,Chips,$4.30 
1606,1,Chicken Burrito,$8.75 
1607,1,Canned Soft Drink,$1.25 
1608,1,Chips,$2.15 
1609,1,Chicken Bowl,$8.49 
1610,1,Chicken Bowl,$8.49 
1611,1,Izze,$3.39 
1612,1,Izze,$3.39 
1613,1,Chicken Burrito,$10.98 
1614,1,Chicken Soft Tacos,$10.98 
1615,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
1616,1,Chicken Burrito,$11.25 
1617,1,Steak Soft Tacos,$11.75 
1618,1,Steak Bowl,$11.75 
1619,1,Canned Soft Drink,$1.25 
1620,2,Chips and Tomatillo-Red Chili Salsa,$5.90 
1621,1,Chicken Salad Bowl,$8.75 
1622,1,Veggie Bowl,$11.25 
1623,1,Steak Bowl,$9.25 
1624,1,Chips and Guacamole,$4.45 
1625,1,Bottled Water,$1.50 
1626,1,Nantucket Nectar,$3.39 
1627,1,Carnitas Burrito,$8.99 
1628,1,Chips and Roasted Chili Corn Salsa,$2.39 
1629,1,Chicken Bowl,$11.25 
1630,1,Chips,$2.15 
1631,1,Veggie Burrito,$11.25 
1632,1,Carnitas Crispy Tacos,$11.75 
1633,1,Steak Burrito,$11.75 
1634,1,Chips and Guacamole,$4.45 
1635,1,Steak Burrito,$11.75 
1636,1,Chips and Guacamole,$4.45 
1637,1,Steak Burrito,$9.25 
1638,1,Chicken Bowl,$8.75 
1639,1,Chicken Burrito,$8.49 
1640,1,Steak Burrito,$8.99 
1641,1,Chicken Burrito,$8.49 
1642,1,Barbacoa Soft Tacos,$8.99 
1643,1,Barbacoa Bowl,$11.75 
1644,1,Veggie Bowl,$8.75 
1645,1,Chicken Bowl,$8.49 
1646,1,Chips and Guacamole,$3.99 
1647,1,Chips and Guacamole,$3.89 
1648,1,Barbacoa Burrito,$11.08 
1649,1,Chicken Bowl,$8.49 
1650,1,Barbacoa Bowl,$8.99 
1651,1,Chicken Bowl,$8.49 
1652,1,Veggie Burrito,$8.49 
1653,1,Veggie Crispy Tacos,$8.49 
1654,1,Chicken Burrito,$11.25 
1655,1,Chips,$2.15 
1656,2,Chicken Burrito,$17.50 
1657,1,Chicken Soft Tacos,$8.75 
1658,1,Chips and Roasted Chili Corn Salsa,$2.95 
1659,1,Chicken Burrito,$8.49 
1660,1,Chicken Bowl,$8.49 
1661,1,Chicken Burrito,$10.98 
1662,1,Canned Soda,$1.09 
1663,1,Chicken Burrito,$11.25 
1664,1,Chips,$2.15 
1665,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1666,1,Canned Soft Drink,$1.25 
1667,1,Chicken Burrito,$8.75 
1668,1,Carnitas Soft Tacos,$9.25 
1669,1,Barbacoa Soft Tacos,$9.25 
1670,1,Barbacoa Bowl,$9.25 
1671,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1672,1,Chicken Bowl,$8.75 
1673,1,Chips,$2.15 
1674,1,Canned Soft Drink,$1.25 
1675,1,Steak Burrito,$8.99 
1676,1,Chips and Guacamole,$3.99 
1677,1,Carnitas Burrito,$11.75 
1678,1,Chips,$2.15 
1679,1,Carnitas Bowl,$8.99 
1680,1,Izze,$3.39 
1681,1,Steak Burrito,$9.25 
1682,1,Chicken Soft Tacos,$8.75 
1683,1,Chicken Bowl,$11.25 
1684,1,Chicken Bowl,$11.25 
1685,1,Chips and Guacamole,$4.45 
1686,1,Chicken Bowl,$8.75 
1687,1,Chips,$2.15 
1688,1,Canned Soft Drink,$1.25 
1689,1,Steak Burrito,$11.75 
1690,1,Chips and Guacamole,$4.45 
1691,1,Steak Burrito,$9.25 
1692,1,Chips and Fresh Tomato Salsa,$2.95 
1693,1,Chicken Bowl,$8.49 
1694,1,Veggie Salad,$8.49 
1695,1,Veggie Burrito,$11.25 
1696,1,Chicken Soft Tacos,$8.75 
1697,1,Chips and Guacamole,$4.45 
1698,1,Chicken Burrito,$11.25 
1699,1,Veggie Soft Tacos,$11.25 
1700,1,Chicken Burrito,$11.25 
1701,1,Chicken Bowl,$11.25 
1702,1,Chips and Guacamole,$4.45 
1703,1,Chicken Bowl,$8.49 
1704,1,Side of Chips,$1.69 
1705,1,Chicken Bowl,$8.49 
1706,1,Nantucket Nectar,$3.39 
1707,1,Chicken Burrito,$8.75 
1708,1,Chicken Salad Bowl,$11.25 
1709,1,Steak Burrito,$9.25 
1710,1,Chicken Burrito,$8.75 
1711,1,Chicken Bowl,$11.25 
1712,1,Chicken Burrito,$11.25 
1713,1,Steak Burrito,$11.75 
1714,1,Chicken Burrito,$11.25 
1715,1,Steak Burrito,$11.75 
1716,1,Chicken Bowl,$11.25 
1717,1,Steak Burrito,$11.75 
1718,2,Chicken Burrito,$21.96 
1719,1,Chicken Bowl,$10.98 
1720,1,Side of Chips,$1.69 
1721,1,Steak Soft Tacos,$11.48 
1722,1,Steak Bowl,$8.99 
1723,1,Chicken Burrito,$8.49 
1724,1,Side of Chips,$1.69 
1725,1,Steak Bowl,$9.25 
1726,1,Chips,$2.15 
1727,1,Bottled Water,$1.50 
1728,1,Chicken Burrito,$11.25 
1729,1,Bottled Water,$1.50 
1730,1,Chicken Bowl,$8.75 
1731,1,Chicken Bowl,$8.75 
1732,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1733,1,Chicken Bowl,$8.49 
1734,1,Side of Chips,$1.69 
1735,1,Chicken Bowl,$8.75 
1736,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1737,1,Canned Soft Drink,$1.25 
1738,1,Chicken Salad Bowl,$11.25 
1739,1,Chips,$2.15 
1740,1,Carnitas Bowl,$11.08 
1741,1,Chicken Bowl,$8.49 
1742,1,Chicken Bowl,$8.49 
1743,1,Chicken Bowl,$8.49 
1744,1,Steak Bowl,$11.75 
1745,1,Canned Soft Drink,$1.25 
1746,1,Barbacoa Bowl,$11.75 
1747,1,Chicken Burrito,$8.75 
1748,1,Chicken Burrito,$8.75 
1749,1,Veggie Bowl,$8.75 
1750,1,Chips and Guacamole,$4.45 
1751,1,Chicken Burrito,$11.25 
1752,1,Bottled Water,$1.50 
1753,2,Steak Burrito,$23.50 
1754,1,Barbacoa Soft Tacos,$11.75 
1755,1,6 Pack Soft Drink,$6.49 
1756,1,Chicken Salad Bowl,$8.75 
1757,1,Chips and Guacamole,$4.45 
1758,1,6 Pack Soft Drink,$6.49 
1759,1,Chicken Bowl,$8.75 
1760,2,Canned Soft Drink,$2.50 
1761,1,Chips,$2.15 
1762,1,Chicken Bowl,$8.49 
1763,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
1764,1,Chicken Burrito,$8.75 
1765,1,Steak Burrito,$11.75 
1766,1,Chips and Guacamole,$4.45 
1767,1,Carnitas Bowl,$8.99 
1768,1,Veggie Burrito,$10.98 
1769,1,Steak Burrito,$9.25 
1770,1,Chips and Fresh Tomato Salsa,$2.95 
1771,1,Steak Burrito,$9.25 
1772,1,Carnitas Soft Tacos,$9.25 
1773,1,Steak Burrito,$11.75 
1774,1,Chicken Burrito,$8.75 
1775,1,Chicken Burrito,$8.75 
1776,1,Chicken Burrito,$8.75 
1777,1,Chicken Bowl,$10.98 
1778,1,Veggie Burrito,$11.25 
1779,1,Steak Bowl,$9.25 
1780,1,Chicken Bowl,$8.75 
1781,1,Chicken Soft Tacos,$8.75 
1782,1,Chips,$2.15 
1783,1,Chicken Bowl,$11.25 
1784,1,Chips,$2.15 
1785,1,Chips and Guacamole,$4.45 
1786,1,Steak Bowl,$11.75 
1787,1,Chicken Bowl,$8.49 
1788,1,Chips and Fresh Tomato Salsa,$2.39 
1789,1,Carnitas Soft Tacos,$9.25 
1790,1,Canned Soft Drink,$1.25 
1791,1,Canned Soft Drink,$1.25 
1792,1,Canned Soft Drink,$1.25 
1793,1,Canned Soft Drink,$1.25 
1794,1,Chicken Bowl,$8.75 
1795,1,Chips,$2.15 
1796,1,Chicken Bowl,$8.49 
1797,1,Side of Chips,$1.69 
1798,1,Chicken Bowl,$11.25 
1799,1,Bottled Water,$1.50 
1800,1,Chicken Burrito,$8.75 
1801,1,Chicken Soft Tacos,$8.75 
1802,1,Chicken Bowl,$8.49 
1803,1,Chips and Guacamole,$3.99 
1804,1,Barbacoa Bowl,$8.99 
1805,1,Canned Soda,$1.09 
1806,1,Chicken Salad Bowl,$11.25 
1807,1,Canned Soft Drink,$1.25 
1808,1,Chicken Burrito,$8.49 
1809,1,Chips and Fresh Tomato Salsa,$2.39 
1810,1,Chicken Soft Tacos,$8.49 
1811,1,Chicken Bowl,$8.75 
1812,1,Barbacoa Burrito,$9.25 
1813,1,Chicken Salad Bowl,$11.25 
1814,1,Chips and Guacamole,$4.45 
1815,1,Chicken Salad Bowl,$11.25 
1816,1,Steak Salad Bowl,$11.89 
1817,1,Steak Burrito,$8.99 
1818,1,Chicken Soft Tacos,$8.49 
1819,1,Chicken Burrito,$8.75 
1820,1,Chips and Guacamole,$4.45 
1821,1,Chicken Burrito,$8.75 
1822,1,Steak Bowl,$11.75 
1823,1,Steak Bowl,$11.75 
1824,2,Chips and Guacamole,$8.90 
1825,1,Barbacoa Salad Bowl,$9.39 
1826,1,Chips and Fresh Tomato Salsa,$2.95 
1827,1,Chicken Burrito,$8.49 
1828,1,Chips and Guacamole,$3.99 
1829,1,Chicken Bowl,$8.75 
1830,1,Chips,$2.15 
1831,1,Canned Soft Drink,$1.25 
1832,2,Chicken Bowl,$21.96 
1833,1,Veggie Bowl,$8.49 
1834,1,Side of Chips,$1.69 
1835,1,Chicken Burrito,$8.75 
1836,1,Chips and Guacamole,$4.45 
1837,1,Chicken Soft Tacos,$8.49 
1838,1,Carnitas Crispy Tacos,$8.99 
1839,1,Chicken Bowl,$8.49 
1840,1,Chips and Guacamole,$3.99 
1841,1,Veggie Bowl,$8.75 
1842,1,Chicken Burrito,$8.75 
1843,1,Chips and Fresh Tomato Salsa,$2.95 
1844,1,Chicken Crispy Tacos,$8.75 
1845,2,Chicken Burrito,$17.50 
1846,1,Barbacoa Burrito,$9.25 
1847,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
1848,1,Chicken Bowl,$8.75 
1849,1,6 Pack Soft Drink,$6.49 
1850,2,Chips,$4.30 
1851,1,Chicken Bowl,$8.75 
1852,1,Chicken Bowl,$8.75 
1853,1,Chips,$2.15 
1854,1,Bottled Water,$1.50 
1855,1,Chicken Bowl,$8.49 
1856,1,Chicken Bowl,$8.49 
1857,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
1858,1,Steak Burrito,$9.25 
1859,1,Chips and Guacamole,$4.45 
1860,1,6 Pack Soft Drink,$6.49 
1861,1,Steak Burrito,$11.75 
1862,1,Chips and Guacamole,$4.45 
1863,1,Veggie Bowl,$10.98 
1864,1,Side of Chips,$1.69 
1865,1,Carnitas Salad Bowl,$9.39 
1866,1,Barbacoa Crispy Tacos,$9.25 
1867,1,Steak Bowl,$9.25 
1868,1,Chips and Fresh Tomato Salsa,$2.95 
1869,1,Chicken Burrito,$8.75 
1870,1,Chips,$2.15 
1871,1,Canned Soft Drink,$1.25 
1872,1,Chicken Bowl,$11.25 
1873,1,Carnitas Bowl,$9.25 
1874,1,Chicken Soft Tacos,$8.75 
1875,1,Veggie Bowl,$11.25 
1876,1,Chicken Bowl,$8.75 
1877,1,Chicken Bowl,$11.25 
1878,2,Canned Soft Drink,$2.50 
1879,2,Canned Soft Drink,$2.50 
1880,4,Bottled Water,$6.00 
1881,2,Chips and Guacamole,$8.90 
1882,2,Chips and Fresh Tomato Salsa,$5.90 
1883,1,Chicken Salad Bowl,$11.25 
1884,1,Veggie Salad Bowl,$11.25 
1885,1,Chicken Burrito,$8.49 
1886,1,Chicken Burrito,$10.98 
1887,1,Chicken Bowl,$8.75 
1888,1,Chips,$2.15 
1889,1,Bottled Water,$1.50 
1890,1,Steak Bowl,$9.25 
1891,1,Canned Soft Drink,$1.25 
1892,1,Bottled Water,$1.50 
1893,1,Chips,$2.15 
1894,1,Canned Soft Drink,$1.25 
1895,1,Chicken Bowl,$8.75 
1896,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1897,1,Chicken Soft Tacos,$8.49 
1898,1,Chips and Guacamole,$3.99 
1899,1,Chicken Salad Bowl,$11.25 
1900,2,Chips,$4.30 
1901,1,Steak Bowl,$11.75 
1902,1,Chips,$2.15 
1903,2,Barbacoa Crispy Tacos,$18.50 
1904,1,Chicken Bowl,$8.49 
1905,1,Chips and Fresh Tomato Salsa,$2.39 
1906,1,Chicken Bowl,$8.75 
1907,1,Chips and Guacamole,$4.45 
1908,1,Carnitas Bowl,$11.75 
1909,1,Carnitas Burrito,$8.99 
1910,1,Chips and Guacamole,$3.99 
1911,1,Steak Burrito,$9.25 
1912,1,Steak Soft Tacos,$9.25 
1913,1,Bottled Water,$1.50 
1914,1,Chicken Bowl,$8.75 
1915,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1916,1,6 Pack Soft Drink,$6.49 
1917,1,Carnitas Bowl,$11.75 
1918,1,Chicken Burrito,$8.49 
1919,1,Steak Burrito,$8.99 
1920,1,Chicken Bowl,$8.75 
1921,1,Chips and Guacamole,$4.45 
1922,1,6 Pack Soft Drink,$6.49 
1923,2,Chicken Salad Bowl,$22.50 
1924,1,Steak Bowl,$9.25 
1925,1,Chips and Roasted Chili Corn Salsa,$2.95 
1926,1,Chicken Bowl,$8.49 
1927,1,Side of Chips,$1.69 
1928,1,Chicken Bowl,$10.98 
1929,1,Chicken Bowl,$8.75 
1930,1,Chips and Guacamole,$4.45 
1931,1,Chicken Bowl,$11.25 
1932,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1933,1,Steak Bowl,$8.99 
1934,1,Chicken Bowl,$8.49 
1935,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
1936,1,Steak Burrito,$11.75 
1937,1,6 Pack Soft Drink,$6.49 
1938,1,Chicken Soft Tacos,$11.25 
1939,1,Steak Burrito,$11.75 
1940,1,Chips and Fresh Tomato Salsa,$2.95 
1941,1,Steak Bowl,$8.99 
1942,1,Side of Chips,$1.69 
1943,1,Steak Bowl,$8.99 
1944,2,Canned Soda,$2.18 
1945,1,Canned Soda,$1.09 
1946,1,Steak Burrito,$8.99 
1947,1,Carnitas Burrito,$8.99 
1948,1,Canned Soda,$1.09 
1949,1,Steak Burrito,$8.99 
1950,1,Steak Burrito,$8.99 
1951,1,Chicken Soft Tacos,$8.49 
1952,1,Chicken Bowl,$10.98 
1953,1,Canned Soda,$1.09 
1954,1,Steak Burrito,$11.75 
1955,1,Steak Bowl,$9.25 
1956,1,Chicken Salad Bowl,$11.25 
1957,1,Chicken Burrito,$11.25 
1958,1,Chips,$2.15 
1959,1,Veggie Burrito,$11.25 
1960,1,Chicken Soft Tacos,$8.75 
1961,1,Chips and Guacamole,$4.45 
1962,1,Chips and Roasted Chili Corn Salsa,$2.95 
1963,1,Carnitas Soft Tacos,$11.75 
1964,1,Bottled Water,$1.50 
1965,1,Steak Burrito,$8.99 
1966,1,Chicken Bowl,$10.98 
1967,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
1968,1,Chicken Burrito,$8.75 
1969,1,Chips,$2.15 
1970,1,Barbacoa Bowl,$9.25 
1971,1,Bottled Water,$1.50 
1972,1,Chicken Bowl,$8.75 
1973,1,Chips,$2.15 
1974,1,Chips and Guacamole,$3.99 
1975,1,Steak Bowl,$8.99 
1976,1,6 Pack Soft Drink,$6.49 
1977,1,Chicken Salad Bowl,$8.75 
1978,2,Chips and Guacamole,$8.90 
1979,1,Steak Soft Tacos,$8.99 
1980,1,Chips and Guacamole,$3.99 
1981,2,Chicken Burrito,$17.50 
1982,1,Veggie Burrito,$11.25 
1983,1,Canned Soft Drink,$1.25 
1984,1,Chicken Bowl,$10.98 
1985,1,Barbacoa Soft Tacos,$9.25 
1986,1,Chips and Guacamole,$4.45 
1987,1,Canned Soft Drink,$1.25 
1988,2,Bottled Water,$3.00 
1989,1,Chicken Bowl,$11.25 
1990,1,Chips and Guacamole,$4.45 
1991,1,Chips and Guacamole,$4.45 
1992,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
1993,1,Steak Burrito,$9.25 
1994,1,Chicken Bowl,$11.25 
1995,1,Chips,$2.15 
1996,1,Chicken Bowl,$11.25 
1997,1,Chicken Bowl,$11.25 
1998,1,Chips and Guacamole,$4.45 
1999,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2000,1,Carnitas Soft Tacos,$9.25 
2001,1,Chicken Bowl,$11.25 
2002,1,Canned Soft Drink,$1.25 
2003,1,Chicken Bowl,$8.75 
2004,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2005,1,Canned Soft Drink,$1.25 
2006,1,Chicken Bowl,$8.75 
2007,1,Chips and Guacamole,$4.45 
2008,1,Steak Burrito,$11.48 
2009,1,Steak Burrito,$11.48 
2010,1,Chicken Bowl,$8.49 
2011,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
2012,1,Chicken Bowl,$11.25 
2013,1,Barbacoa Bowl,$11.75 
2014,1,Chips,$2.15 
2015,1,Bottled Water,$1.50 
2016,1,Chips,$2.15 
2017,1,Chicken Bowl,$8.75 
2018,1,Chicken Bowl,$11.25 
2019,2,Chips and Guacamole,$8.90 
2020,1,Chicken Bowl,$11.25 
2021,1,Chicken Bowl,$11.25 
2022,1,Canned Soft Drink,$1.25 
2023,1,Chips and Guacamole,$4.45 
2024,1,Steak Burrito,$9.25 
2025,1,Steak Crispy Tacos,$9.25 
2026,1,Chicken Burrito,$8.75 
2027,1,Carnitas Bowl,$9.25 
2028,1,Veggie Bowl,$8.75 
2029,1,Chicken Burrito,$8.75 
2030,1,Steak Bowl,$9.25 
2031,1,Chicken Salad Bowl,$8.75 
2032,1,Carnitas Burrito,$11.75 
2033,1,Carnitas Bowl,$11.75 
2034,1,Veggie Bowl,$8.75 
2035,1,Chicken Bowl,$8.75 
2036,2,Chips and Guacamole,$8.90 
2037,1,Chips and Fresh Tomato Salsa,$2.95 
2038,1,Chicken Bowl,$10.98 
2039,1,Veggie Bowl,$8.49 
2040,1,Chicken Burrito,$8.49 
2041,1,Chicken Burrito,$10.98 
2042,1,Steak Bowl,$8.99 
2043,1,Steak Bowl,$8.99 
2044,1,Steak Burrito,$11.75 
2045,2,Chicken Burrito,$17.50 
2046,1,Steak Bowl,$11.75 
2047,1,Chips and Guacamole,$3.99 
2048,1,Chicken Soft Tacos,$8.49 
2049,1,Chicken Bowl,$10.98 
2050,1,Side of Chips,$1.69 
2051,2,Chicken Burrito,$17.50 
2052,1,Steak Burrito,$8.99 
2053,1,Chips and Roasted Chili Corn Salsa,$2.39 
2054,1,Steak Burrito,$8.99 
2055,1,Chips and Fresh Tomato Salsa,$2.39 
2056,1,Canned Soft Drink,$1.25 
2057,1,Chicken Bowl,$8.75 
